id,t_deadline_us,t_pub_us,published
3793,36918444010,36918445249,1
3794,36918460677,36918461910,1
3795,36918477344,36918478603,1
3796,36918494010,36918495253,1
3797,36918510677,36918512159,1
3798,36918527344,36918528638,1
3799,36918544010,36918545798,1
3800,36918560677,36918561916,1
3801,36918577344,36918578597,1
3802,36918594010,36918595234,1
3803,36918610677,36918611996,1
3804,36918627344,36918628577,1
3805,36918644010,36918645271,1
3806,36918660677,36918662081,1
3807,36918677344,36918678694,1
3808,36918694010,36918695260,1
3809,36918710677,36918711910,1
3810,36918727344,36918728574,1
3811,36918744010,36918745245,1
3812,36918760677,36918761900,1
3813,36918777344,36918778781,1
3814,36918794010,36918795426,1
3815,36918810677,36918811924,1
3816,36918827344,36918828571,1
3817,36918844010,36918845270,1
3818,36918860677,36918862027,1
3819,36918877344,36918878690,1
3820,36918894010,36918895343,1
3821,36918910677,36918912239,1
3822,36918927344,36918928721,1
3823,36918944010,36918945432,1
3824,36918960677,36918961963,1
3825,36918977344,36918978600,1
3826,36918994010,36918995243,1
3827,36919010677,36919011976,1
3828,36919027344,36919028849,1
3829,36919044010,36919045461,1
3830,36919060677,36919061946,1
3831,36919077344,36919078614,1
3832,36919094010,36919095263,1
3833,36919110677,36919111929,1
3834,36919127344,36919128603,1
3835,36919144010,36919145268,1
3836,36919160677,36919161943,1
3837,36919177344,36919178595,1
3838,36919194010,36919195257,1
3839,36919210677,36919211910,1
3840,36919227344,36919228595,1
3841,36919244010,36919245246,1
3842,36919260677,36919262021,1
3843,36919277344,36919278589,1
3844,36919294010,36919295244,1
3845,36919310677,36919311907,1
3846,36919327344,36919328575,1
3847,36919344010,36919345252,1
3848,36919360677,36919361921,1
3849,36919377344,36919378658,1
3850,36919394010,36919395433,1
3851,36919410677,36919411924,1
3852,36919427344,36919428581,1
3853,36919444010,36919445249,1
3854,36919460677,36919461925,1
3855,36919477344,36919478691,1
3856,36919494010,36919495454,1
3857,36919510677,36919512181,1
3858,36919527344,36919528797,1
3859,36919544010,36919545471,1
3860,36919560677,36919562028,1
3861,36919577344,36919578807,1
3862,36919594010,36919595276,1
3863,36919610677,36919611944,1
3864,36919627344,36919628833,1
3865,36919644010,36919645300,1
3866,36919660677,36919661962,1
3867,36919677344,36919678616,1
3868,36919694010,36919695325,1
3869,36919710677,36919711946,1
3870,36919727344,36919728574,1
3871,36919744010,36919745503,1
3872,36919760677,36919761958,1
3873,36919777344,36919778638,1
3874,36919794010,36919795260,1
3875,36919810677,36919811929,1
3876,36919827344,36919828574,1
3877,36919844010,36919845248,1
3878,36919860677,36919861908,1
3879,36919877344,36919878655,1
3880,36919894010,36919895275,1
3881,36919910677,36919911922,1
3882,36919927344,36919928601,1
3883,36919944010,36919945265,1
3884,36919960677,36919961913,1
3885,36919977344,36919978666,1
3886,36919994010,36919995409,1
3887,36920010677,36920011914,1
3888,36920027344,36920028584,1
3889,36920044010,36920045259,1
3890,36920060677,36920061940,1
3891,36920077344,36920078577,1
3892,36920094010,36920095285,1
3893,36920110677,36920112105,1
3894,36920127344,36920128582,1
3895,36920144010,36920145387,1
3896,36920160677,36920161907,1
3897,36920177344,36920178761,1
3898,36920194010,36920195424,1
3899,36920210677,36920211923,1
3900,36920227344,36920228631,1
3901,36920244010,36920245442,1
3902,36920260677,36920261911,1
3903,36920277344,36920278688,1
3904,36920294010,36920295425,1
3905,36920310677,36920311928,1
3906,36920327344,36920328684,1
3907,36920344010,36920345508,1
3908,36920360677,36920362112,1
3909,36920377344,36920378668,1
3910,36920394010,36920395419,1
3911,36920410677,36920411985,1
3912,36920427344,36920428678,1
3913,36920444010,36920445415,1
3914,36920460677,36920462053,1
3915,36920477344,36920478897,1
3916,36920494010,36920495410,1
3917,36920510677,36920511929,1
3918,36920527344,36920528634,1
3919,36920544010,36920545430,1
3920,36920560677,36920561926,1
3921,36920577344,36920578638,1
3922,36920594010,36920595425,1
3923,36920610677,36920611932,1
3924,36920627344,36920628694,1
3925,36920644010,36920645421,1
3926,36920660677,36920661938,1
3927,36920677344,36920678650,1
3928,36920694010,36920695490,1
3929,36920710677,36920712032,1
3930,36920727344,36920728805,1
3931,36920744010,36920745428,1
3932,36920760677,36920761917,1
3933,36920777344,36920778682,1
3934,36920794010,36920795451,1
3935,36920810677,36920811950,1
3936,36920827344,36920828647,1
3937,36920844010,36920845420,1
3938,36920860677,36920861912,1
3939,36920877344,36920878713,1
3940,36920894010,36920895415,1
3941,36920910677,36920911948,1
3942,36920927344,36920928639,1
3943,36920944010,36920945505,1
3944,36920960677,36920962118,1
3945,36920977344,36920978667,1
3946,36920994010,36920995381,1
3947,36921010677,36921012109,1
3948,36921027344,36921028759,1
3949,36921044010,36921045321,1
3950,36921060677,36921062098,1
3951,36921077344,36921078796,1
3952,36921094010,36921095270,1
3953,36921110677,36921111947,1
3954,36921127344,36921128604,1
3955,36921144010,36921145267,1
3956,36921160677,36921162080,1
3957,36921177344,36921178636,1
3958,36921194010,36921195522,1
3959,36921210677,36921211920,1
